Gene,Index
KRTAP5-8,11182
CYP4F11,11183
SLC4A5,11184
PTPN14,11185
PTPRA,11186
ZNF410,11187
CADM3,11188
PTPRB,11189
PTPRC,11190
PTPRD,11191
NKX3-2,11192
PTPRCAP,11193
PTPRE,11194
PTPRF,11195
PTPRG,11196
PTPRH,11197
PTPRJ,11198
PTPRK,11199
PTPRM,11200
PTPRN,11201
PTPRN2,11202
ACTA1,11203
BARD1,11204
PTPRO,11205
PTPRR,11206
PTPRS,11207
PTPRZ1,11208
PTS,11209
PTX3,11210
BAX,11211
RAD1,11212
PURA,11213
PTBP2,11214
NGB,11215
NEUROD4,11216
PVALB,11217
PVR,11218
NECTIN1,11219
WFDC1,11220
NECTIN2,11221
CTDSP1,11222
BBS1,11223
PVT1,11224
PWP2,11225
PEX19,11226
ABCD3,11227
ABCD4,11228
PXMP2,11229
PEX2,11230
PXN,11231
PEX5,11232
PYCR1,11233
ALDH18A1,11234
PCYT2,11235
PYGB,11236
PYGL,11237
PYGM,11238
SQOR,11239
PLEKHB1,11240
SRPRB,11241
ENOPH1,11242
LINC00474,11243
ZBED5,11244
CREBZF,11245
PCTP,11246
JAM2,11247
OVOL2,11248
PRUNE1,11249
MYL7,11250
BBS4,11251
ZNF250,11252
OPRPN,11253
ARHGAP22,11254
CACTIN,11255
PRODH2,11256
DNASE2B,11257
EPS15L1,11258
SINHCAF,11259
RBM25,11260
WIZ,11261
MID1IP1,11262
RRAGD,11263
MYOZ1,11264
LY6G6D,11265
SNX6,11266
PZP,11267
BCAT1,11268
QDPR,11269
RAB1A,11270
RAB2A,11271
RGL2,11272
RAB3A,11273
RAB3B,11274
RAB3IL1,11275
RAB4A,11276
RAB5A,11277
RAB5B,11278
BCAT2,11279
RAB6A,11280
MAP4K2,11281
RAB13,11282
RAB27A,11283
RAB27B,11284
RABGGTA,11285
RABGGTB,11286
RABIF,11287
RAB5C,11288
RAC1,11289
RAC2,11290
RAC3,11291
RAD9A,11292
RAD17,11293
RAD21,11294
RAD23A,11295
RAD23B,11296
RAD51,11297
RAD51C,11298
RAD51B,11299
MOK,11300
RAD51D,11301
RAD52,11302
RAF1,11303
RAG1,11304
RAG2,11305
RALA,11306
IL22RA1,11307
RALB,11308
ACTA2,11309
BCHE,11310
RALGDS,11311
RAN,11312
RANBP1,11313
RANBP2,11314
RANGAP1,11315
RAP1A,11316
IL21,11317
RAP1B,11318
RAP1GAP,11319
RAP1GDS1,11320
RAP2A,11321
RAP2B,11322
RAPSN,11323
RARA,11324
RARB,11325
RARG,11326
RARRES1,11327
RARRES2,11328
PLAAT4,11329
RASA1,11330
RASA2,11331
RASGRF1,11332
RB1,11333
ARID4A,11334
HIVEP3,11335
KDM5A,11336
ACE2,11337
RBBP4,11338
UBL5,11339
RBBP5,11340
BCKDHA,11341
RBBP6,11342
SIGIRR,11343
RBBP7,11344
RBBP8,11345
RBL1,11346
PRDM12,11347
PRDM13,11348
PLEKHA1,11349
PLEKHA2,11350
RBL2,11351
HRH4,11352
TRPV4,11353
SCPEP1,11354
SENP2,11355
ALOXE3,11356
ZNF350,11357
KLHL12,11358
RBM3,11359
PBOV1,11360
TMEM35A,11361
RBM4,11362
RBMS1,11363
RBMS2,11364
BCKDHB,11365
RBP1,11366
RBP3,11367
CCND1,11368
RBP4,11369
RCN1,11370
RCN2,11371
RCVRN,11372
RDH5,11373
BCL2,11374
PRPH2,11375
RDX,11376
RECQL,11377
REL,11378
REG1A,11379
REG1B,11380
BCL2A1,11381
RELA,11382
RELB,11383
REN,11384
RENBP,11385
UPF1,11386
DPF2,11387
REST,11388
RET,11389
BCL2L1,11390
REV3L,11391
RFC1,11392
RFC2,11393
RFC3,11394
RFC4,11395
RFC5,11396
RFNG,11397
TRIM27,11398
RFPL1,11399
RFX1,11400
BCL2L2,11401
RFX2,11402
RFX3,11403
RFX5,11404
RFXAP,11405
RGR,11406
RGS1,11407
RGS2,11408
RGS3,11409
RGS4,11410
ACTB,11411
RGS7,11412
RGS10,11413
RGS12,11414
RGS13,11415
RGS16,11416
RHAG,11417
RHCE,11418
RHD,11419
RHEB,11420
RHO,11421
GRK1,11422
RLN1,11423
RIT2,11424
RING1,11425
RIT1,11426
RLBP1,11427
RLF,11428
RLN2,11429
BCL3,11430
AFAP1,11431
GPBP1L1,11432
C12orf10,11433
FAM3A,11434
RNASE1,11435
RNASE2,11436
RNASE3,11437
AVPI1,11438
TSKS,11439
RNASE6,11440
BCL6,11441
EDA2R,11442
RNASEL,11443
TGIF2,11444
RNF2,11445
BRD2,11446
BPESC1,11447
BACH2,11448
RNF4,11449
RNF5,11450
ELOVL5,11451
SLC5A7,11452
HAPLN2,11453
SAV1,11454
TRMT11,11455
MRPS35,11456
APOBEC3G,11457
RNF6,11458
PPCDC,11459
NIF3L1,11460
CCDC90B,11461
FASTKD5,11462
CCDC81,11463
HPSE2,11464
AASDHPPT,11465
BCL7A,11466
RNH1,11467
NYX,11468
AGBL5,11469
RNPEP,11470
LDAH,11471
ELAC2,11472
ALX4,11473
GUF1,11474
SPCS3,11475
NAA35,11476
RINT1,11477
ABCE1,11478
KCNK15,11479
DHX35,11480
RIC8A,11481
MIIP,11482
ATG101,11483
PAPPA2,11484
FKBP10,11485
SMAP1,11486
TRAPPC11,11487
ZFAND3,11488
C14orf93,11489
BCL9,11490
TNFRSF17,11491
ROBO1,11492
ROCK1,11493
ROM1,11494
RORA,11495
RORB,11496
RORC,11497
ROS1,11498
HCN2,11499
RP2,11500
RPGR,11501
OPN1SW,11502
RPA1,11503
RPA2,11504
RPA3,11505
RPE,11506
RPE65,11507
RPL3,11508
RPL3L,11509
RPL4,11510
RPL5,11511
RPL6,11512
RPL7,11513
BCR,11514
RPL7A,11515
RPL8,11516
RPL9,11517
RPL10,11518
RPL11,11519
RPL12,11520
RPL13,11521
RPL15,11522
RPL17,11523
RPL18,11524
RPL19,11525
RPL21,11526
RPL22,11527
RPL23A,11528
MRPL23,11529
RPL24,11530
RPL26,11531
RPL27,11532
RPL30,11533
RPL27A,11534
RPL28,11535
RPL29,11536
RPL31,11537
RPL32,11538
RPL34,11539
RPL35A,11540
RPL36AL,11541
RPL37,11542
RPL37A,11543
RPL38,11544
BCS1L,11545
RPL39,11546
RPL41,11547
RPL36A,11548
RPLP0,11549
RPLP1,11550
RPLP2,11551
MRPL12,11552
MRPS12,11553
RPN1,11554
RPN2,11555
RPS2,11556
RPS3,11557
RPS3A,11558
RPS4X,11559
RPS4Y1,11560
RPS5,11561
RPS6,11562
RPS6KA1,11563
SNORA21,11564
RPS6KA2,11565
RPS6KA3,11566
RPS6KB1,11567
RPS6KB2,11568
RPS7,11569
RPS8,11570
RPS9,11571
RPS10,11572
RPS11,11573
RPS12,11574
RPS13,11575
RPS14,11576
RPS15,11577
RPS15A,11578
RPS16,11579
RPS17,11580
BDH1,11581
RPS18,11582
RPS19,11583
RPS20,11584
RPS21,11585
RPS23,11586
RPS24,11587
BDKRB1,11588
RPS25,11589
RPS26,11590
RPS27,11591
RPS27A,11592
RPS28,11593
RPS29,11594
RRAD,11595
RRAS,11596
RRBP1,11597
RREB1,11598
RRM1,11599
RRM2,11600
RS1,11601
CLIP1,11602
RSU1,11603
RTN1,11604
RTN2,11605
RXRA,11606
RXRB,11607
RXRG,11608
RYK,11609
RYR1,11610
RYR2,11611
RYR3,11612
BDNF,11613
SORT1,11614
S100A2,11615
S100A3,11616
S100A4,11617
S100A5,11618
S100A6,11619
S100A7,11620
S100A8,11621
S100A9,11622
S100A10,11623
S100A11,11624
S100A12,11625
S100A13,11626
S100B,11627
S100P,11628
CFB,11629
SAA3P,11630
SAA4,11631
VPS52,11632
SAFB,11633
SAG,11634
ACSM3,11635
SALL2,11636
SALL1,11637
TSPAN31,11638
SAT1,11639
BCORL1,11640
CELA2A,11641
SATB1,11642
SBF1,11643
MSMO1,11644
SC5D,11645
BFSP1,11646
ATXN1,11647
ATXN2,11648
ATXN7,11649
ATXN8OS,11650
SERPINB3,11651
SERPINB4,11652
SCD,11653
CLEC11A,11654
SCML1,11655
SCN1A,11656
SCN1B,11657
SCN2A,11658
SCN2B,11659
SCN3A,11660
SCN4A,11661
BGN,11662
SCN5A,11663
SCN7A,11664
SCN8A,11665
SCN9A,11666
SCN10A,11667
SCNN1A,11668
SCNN1B,11669
SCNN1D,11670
CEACAM1,11671
SCNN1G,11672
SCP2,11673
SCT,11674
SCTR,11675
CCL1,11676
CCL2,11677
BHMT,11678
CCL4,11679
CCL5,11680
CCL7,11681
CCL8,11682
CCL11,11683
CCL13,11684
BICD1,11685
CCL16,11686
CCL17,11687
CCL18,11688
CCL19,11689
CCL20,11690
CCL21,11691
CCL22,11692
CCL23,11693
CCL24,11694
BID,11695
CCL25,11696
CXCL6,11697
CXCL11,11698
CXCL5,11699
XCL1,11700
CX3CL1,11701
BIK,11702
SDC1,11703
SRR,11704
BCAN,11705
SDC2,11706
SDC4,11707
SDCBP,11708
CXCL12,11709
ABHD4,11710
MRPL17,11711
PKNOX2,11712
FAM204A,11713
SDF2,11714
SDHA,11715
RNF123,11716
THADA,11717
UBE2O,11718
VIPAS39,11719
PIEZO2,11720
HEATR6,11721
SH2D4A,11722
NSUN3,11723
PRDM1,11724
SDHB,11725
FAM111A,11726
DUSP21,11727
GPATCH3,11728
SDHC,11729
SLC17A9,11730
ELMO2,11731
GALNT11,11732
SDHD,11733
ZBED8,11734
TNN,11735
CIDEC,11736
ZNF335,11737
ANKEF1,11738
CHP2,11739
XPNPEP3,11740
MRPS14,11741
CXorf56,11742
MCUR1,11743
ZNF667,11744
PCIF1,11745
GPSM3,11746
NECAB3,11747
FKBPL,11748
SEC13,11749
CLSPN,11750
SEC14L1,11751
TP53AIP1,11752
KIF13A,11753
NEUROG2,11754
NEUROD6,11755
PRDM16,11756
PRDM14,11757
SECTM1,11758
ANO3,11759
TRAPPC2,11760
BLK,11761
SEL1L,11762
SELE,11763
SELL,11764
SELP,11765
SELPLG,11766
SEMA3F,11767
SEMG1,11768
TSPYL2,11769
RBM26,11770
PRSS22,11771
OXCT2,11772
PERP,11773
MMP27,11774
NPAS3,11775
SEMG2,11776
LHPP,11777
SLC28A3,11778
RBKS,11779
PBLD,11780
GOLPH3,11781
CLSTN2,11782
MCCC2,11783
SNX16,11784
POPDC2,11785
SAMSN1,11786
GFRA4,11787
EPB41L4A,11788
BLM,11789
ELSPBP1,11790
TNMD,11791
NPFFR1,11792
RTP4,11793
CRLF2,11794
MAGEF1,11795
NPVF,11796
MOAP1,11797
TMBIM1,11798
SLC39A8,11799
DUS1L,11800
RRAGC,11801
FN3K,11802
ADGRL4,11803
NOD2,11804
TINAGL1,11805
LIN7B,11806
XYLT1,11807
XYLT2,11808
ZNF674,11809
IFIH1,11810
ABCG4,11811
SELENOP,11812
C17orf75,11813
SELENOW,11814
NCAPG,11815
MAP2K4,11816
ERAP2,11817
CARD9,11818
OSGEPL1,11819
DPEP2,11820
P3H1,11821
SET,11822
DPEP3,11823
EDDM3B,11824
SETMAR,11825
BLMH,11826
POPDC3,11827
SFPQ,11828
MMS19,11829
LHX5,11830
DNAJC1,11831
TFB2M,11832
SEMA4A,11833
PJA1,11834
SFRP1,11835
STRA6,11836
ROBO3,11837
TOR3A,11838
MLST8,11839
MS4A6A,11840
MS4A5,11841
PDLIM2,11842
SFRP4,11843
ABCG5,11844
SFRP5,11845
POU5F1P3,11846
SRSF1,11847
RAD21L1,11848
SRSF3,11849
ARHGEF28,11850
RAB17,11851
RHBDF1,11852
ZSCAN31,11853
SRSF4,11854
CXCR5,11855
SRSF5,11856
SRSF6,11857
NOC3L,11858
FBRS,11859
SRSF7,11860
RNF25,11861
SOX17,11862
TUBBP5,11863
NSD1,11864
XPO4,11865
SFSWAP,11866
BTBD18,11867
TRA2B,11868
HS1BP3,11869
AZI2,11870
HIF3A,11871
NXN,11872
ZNF862,11873
SIL1,11874
IKZF4,11875
IKZF5,11876
CHST8,11877
CTAGE9,11878
MMP25,11879
GREM2,11880
SFTPB,11881
ZMAT3,11882
GMCL1,11883
ZNF106,11884
MPP5,11885
BLVRA,11886
SFTPC,11887
AKTIP,11888
CDH22,11889
RPS14P3,11890
SDHAF1,11891
SFTPD,11892
KLHL25,11893
ARAP3,11894
TMEM267,11895
TMEM168,11896
MTMR14,11897
SGCA,11898
DCLRE1C,11899
ATG3,11900
INF2,11901
POLR1E,11902
TTC31,11903
CIAO3,11904
ZDHHC6,11905
SGCB,11906
PCNX4,11907
ACTR6,11908
SGCD,11909
DNAI2,11910
SGCG,11911
SGK1,11912
SCG5,11913
SGSH,11914
SGTA,11915
TPSB2,11916
BLVRB,11917
SH3BGR,11918
CPEB1,11919
SH3BGRL,11920
SH3BP2,11921
ITSN1,11922
SH3GL1,11923
SH3GL2,11924
POU5F1P4,11925
SH3GL3,11926
MT1HL1,11927
ALDH8A1,11928
ANKRD36BP2,11929
NDST4,11930
CLEC7A,11931
GPR135,11932
TTTY15,11933
MOSPD3,11934
BNC1,11935
PLA2G2F,11936
VPS16,11937
SHB,11938
SHBG,11939
AZGP1P1,11940
SHC1,11941
EBF2,11942
SPANXC,11943
FBXW4,11944
ANAPC1,11945
GORASP1,11946
SHH,11947
CTAGE1,11948
TMPRSS3,11949
SHMT1,11950
COPS7B,11951
NUCKS1,11952
PDIA2,11953
UNKL,11954
SHMT2,11955
CTAGE11P,11956
SHOX,11957
SHOX2,11958
WDR13,11959
METTL17,11960
ACBD3,11961
MFSD1,11962
PLPPR2,11963
SMURF2,11964
SMYD3,11965
C16orf58,11966
TNS3,11967
SI,11968
FAM160B2,11969
PARP12,11970
GAREM1,11971
ZNF574,11972
CREB3L2,11973
S100PBP,11974
IPPK,11975
MEAF6,11976
SIAH1,11977
ILRUN,11978
ENGASE,11979
C11orf1,11980
RMND5B,11981
FNDC3B,11982
MTHFSD,11983
SIAH2,11984
MICAL1,11985
CERK,11986
AEN,11987
RBM15,11988
CRTC3,11989
GINS3,11990
TBC1D15,11991
EPS8L2,11992
LMF1,11993
EXO5,11994
IFT22,11995
CEP85,11996
DDX31,11997
RMND5A,11998
DEPTOR,11999
IQCH,12000
BMI1,12001
ST6GAL1,12002
EFCAB6,12003
IL25,12004
CYP3A43,12005
ST3GAL1,12006
ST3GAL2,12007
ELOVL1,12008
KLC2,12009
FNDC4,12010
ST3GAL4,12011
PORCN,12012
SPATA20,12013
YTHDC2,12014
SLC13A3,12015
ETNPPL,12016
TUT1,12017
AIDA,12018
USP46,12019
VWA1,12020
DCLRE1B,12021
NABP1,12022
ARMCX5,12023
METTL4,12024
RFX7,12025
CDCP1,12026
ST8SIA1,12027
PAPOLG,12028
C12orf43,12029
BMP1,12030
PMEL,12031
RANBP17,12032
STIL,12033
BCL11B,12034
SIM1,12035
CASD1,12036
LRRC19,12037
SLC30A5,12038
CCDC71,12039
TTC23,12040
SIM2,12041
SIPA1,12042
STAG3L4,12043
NT5DC2,12044
SIX1,12045
SIX3,12046
MRPS15,12047
MRPS11,12048
SKI,12049
MRPL41,12050
MRPL40,12051
SKIL,12052
MRPL34,12053
SKIV2L,12054
BMP2,12055
SKP1,12056
MRPL11,12057
MRPL9,12058
NDRG4,12059
SLC26A6,12060
SLC26A10,12061
PINK1,12062
SKP2,12063
SLA,12064
SLAMF1,12065
SLC1A1,12066
REEP1,12067
ACD,12068
SLC1A2,12069
SLC1A3,12070
SLC4A3,12071
MRPL44,12072
VPS33A,12073
NOL6,12074
TMEM135,12075
SLC1A4,12076
JMJD4,12077
KRI1,12078
BMP3,12079
SLC1A5,12080
MARCKSL1,12081
UPF3B,12082
SLC1A6,12083
UPF3A,12084
RSRC2,12085
SLC1A7,12086
INTS3,12087
SOWAHC,12088
WNK1,12089
SLC2A1,12090
SLC2A2,12091
SLC2A3,12092
SLC2A4,12093
SLC2A5,12094
SLC3A1,12095
BMP4,12096
SLC3A2,12097
SLC4A1,12098
SLC4A2,12099
NADK,12100
SLC5A1,12101
SLC5A2,12102
ZFP69B,12103
SPATS2,12104
SMTN,12105
CPLANE1,12106
MPPE1,12107
COA7,12108
PYCR3,12109
UBE2Z,12110
C8orf33,12111
SLC5A4,12112
SLC5A5,12113
SLC6A1,12114
BMP5,12115
SLC6A2,12116
SLC6A3,12117
GUSBP3,12118
SLC6A4,12119
GTF2H2B,12120
SLC6A6,12121
SLC6A7,12122
AFDN-DT,12123
SLC6A8,12124
SLC6A9,12125
MZT2A,12126
SLC6A11,12127
ZG16,12128
SLC6A12,12129
BMP6,12130
SLC6A13,12131
SLC7A1,12132
SLC7A2,12133
SLC8A2,12134
SNHG20,12135
SLC7A4,12136
SLC8A1,12137
SLC9A1,12138
NCF1C,12139
SLC9A2,12140
BMP7,12141
SLC9A3,12142
SLC9A5,12143
SLC10A1,12144
SLC10A2,12145
SLC11A1,12146
SLC12A1,12147
SLC12A2,12148
SLC12A3,12149
BMP8B,12150
SLC12A4,12151
SLC13A1,12152
SLC14A1,12153
SLC15A1,12154
SLC15A2,12155
SLC16A1,12156
SLC16A2,12157
SLC17A1,12158
SLC34A1,12159
BMPR1A,12160
SLC18A1,12161
SLC18A2,12162
SLC18A3,12163
SLC19A1,12164
SLC20A1,12165
SLC20A2,12166
SLC25A1,12167
SLCO2A1,12168
SLCO1A2,12169
BMPR1B,12170
SLC22A1,12171
SLC22A3,12172
SLC22A2,12173
SLC22A4,12174
SLC22A5,12175
SLIT1,12176
SLIT3,12177
SLN,12178
BMPR2,12179
SLPI,12180
SNAI2,12181
SMARCA1,12182
SMARCA2,12183
HLTF,12184
SMARCA4,12185
PHACTR4,12186
SMARCB1,12187
BRD9,12188
CAPRIN2,12189
ZSCAN18,12190
GRAMD2B,12191
AACS,12192
ZBTB10,12193
KCTD14,12194
DLK2,12195
SMARCC1,12196
DDRGK1,12197
MRPS34,12198
CENPBD1P1,12199
RASL11B,12200
LRRC61,12201
BMX,12202
CYP4F12,12203
TRAK2,12204
SMARCC2,12205
SMARCD1,12206
SMARCD2,12207
SLC2A11,12208
MTMR9,12209
SMARCD3,12210
SMARCE1,12211
SMO,12212
SMPD1,12213
